,Game ID,Team,Away or Home,Score,Rank,Date,Field Goals,3 Pointers,Free Throws,Rebounds,Offensive Rebounds,Defensive Rebounds,Assists,Steals,Blocks,Turnovers,Fouls,Rank Diff,Score Diff,Win,Cumulative Avg Points,Cumulative Field Goals Avg,Cumulative 3 Pointers Avg,Cumulative Free Throws Avg
259,6291291,George Mason,Home team,57.0,8,13,0.4107142857142857,0.07692307692307693,0.9090909090909091,31,10,21,8,5,6,9,13,-1,-7.0,0,57.0,0.4107142857142857,0.07692307692307693,0.9090909090909091
260,6291091,Florida St.,Away team,86.0,9,13,0.5370370370370371,0.23076923076923078,0.8333333333333334,34,9,25,12,10,3,10,15,1,10.0,1,86.0,0.5370370370370371,0.23076923076923078,0.8333333333333334
261,6291091,Virginia Tech,Home team,76.0,8,13,0.49056603773584906,0.25,0.75,25,5,20,14,4,1,13,20,-1,-10.0,0,76.0,0.49056603773584906,0.25,0.75
262,6291170,UCF,Away team,73.0,12,13,0.3880597014925373,0.4090909090909091,0.6666666666666666,38,14,24,8,8,3,7,18,7,-14.0,0,75.0,0.3956427539720751,0.4545454545454546,0.7083333333333333
263,6291170,BYU,Home team,87.0,5,13,0.4716981132075472,0.4666666666666667,0.7931034482758621,38,7,31,18,2,4,10,19,-7,14.0,1,87.0,0.4716981132075472,0.4666666666666667,0.7931034482758621
264,6291615,Rice,Away team,81.0,13,13,0.5272727272727272,0.5,0.7368421052631579,30,10,20,22,5,8,9,13,1,-7.0,0,81.0,0.5272727272727272,0.5,0.7368421052631579
265,6291615,Wichita St.,Home team,88.0,12,13,0.5,0.5238095238095238,0.7,36,18,18,22,6,2,6,13,-1,7.0,1,88.0,0.5,0.5238095238095238,0.7
266,6291292,Fordham,Away team,62.0,12,13,0.40816326530612246,0.36,0.7222222222222222,28,8,20,4,7,2,13,24,7,-7.0,0,66.5,0.3805522208883554,0.305,0.7152777777777778
267,6291292,VCU,Home team,69.0,5,13,0.40476190476190477,0.38095238095238093,0.6923076923076923,33,12,21,10,8,3,14,19,-7,7.0,1,69.0,0.40476190476190477,0.38095238095238093,0.6923076923076923
268,6291355,Fresno St.,Away team,77.0,9,13,0.5319148936170213,0.3333333333333333,0.9565217391304348,34,6,28,13,8,1,18,20,1,4.0,1,77.0,0.5319148936170213,0.3333333333333333,0.9565217391304348
269,6291355,Wyoming,Home team,73.0,8,13,0.4107142857142857,0.46153846153846156,0.5769230769230769,29,12,17,14,11,6,12,19,-1,-4.0,0,73.0,0.4107142857142857,0.46153846153846156,0.5769230769230769
270,6291092,Notre Dame,Away team,59.0,12,13,0.2857142857142857,0.2608695652173913,0.8928571428571429,35,12,23,7,6,2,10,16,7,-13.0,0,71.5,0.41208791208791207,0.3913043478260869,0.8674812030075187
271,6291092,Wake Forest,Home team,72.0,5,13,0.4576271186440678,0.3125,0.65,37,13,24,10,6,7,7,19,-7,13.0,1,72.0,0.4576271186440678,0.3125,0.65
272,6291171,Oklahoma,Away team,70.0,9,13,0.4791666666666667,0.38095238095238093,0.6153846153846154,30,7,23,11,8,2,18,20,1,-7.0,0,70.0,0.4791666666666667,0.38095238095238093,0.6153846153846154
273,6291171,TCU,Home team,77.0,8,13,0.4716981132075472,0.3888888888888889,0.7692307692307693,30,8,22,14,11,5,16,19,-1,7.0,1,77.0,0.4716981132075472,0.3888888888888889,0.7692307692307693
274,6291445,Alabama A&M,Away team,75.0,7,13,0.4107142857142857,0.3181818181818182,0.8461538461538461,41,12,29,15,5,3,13,22,5,12.0,1,75.0,0.4107142857142857,0.3181818181818182,0.8461538461538461
275,6291445,Alcorn St.,Home team,63.0,2,13,0.37037037037037035,0.29411764705882354,0.72,34,10,24,11,8,1,14,21,-5,-12.0,0,63.0,0.37037037037037035,0.29411764705882354,0.72
276,6291565,USC,Away team,80.0,9,13,0.5,0.4090909090909091,0.7142857142857143,33,8,25,19,10,4,12,14,1,6.0,1,80.0,0.5,0.4090909090909091,0.7142857142857143
277,6291565,Washington,Home team,74.0,8,13,0.45614035087719296,0.4583333333333333,0.7333333333333333,30,7,23,14,8,0,15,16,-1,-6.0,0,74.0,0.45614035087719296,0.4583333333333333,0.7333333333333333
278,6291616,UTSA,Away team,61.0,14,13,0.31666666666666665,0.24,0.7083333333333334,45,13,32,8,6,9,8,16,3,-3.0,0,61.0,0.31666666666666665,0.24,0.7083333333333334
279,6291616,Temple,Home team,64.0,11,13,0.36065573770491804,0.3333333333333333,0.8235294117647058,40,10,30,13,3,6,9,17,-3,3.0,1,64.0,0.36065573770491804,0.3333333333333333,0.8235294117647058
280,6291334,Xavier,Away team,76.0,9,13,0.4626865671641791,0.3181818181818182,0.7777777777777778,37,9,28,19,10,1,14,16,1,4.0,1,76.0,0.4626865671641791,0.3181818181818182,0.7777777777777778
281,6291334,Butler,Home team,72.0,8,13,0.45161290322580644,0.3076923076923077,0.8,34,7,27,16,5,6,18,15,-1,-4.0,0,72.0,0.45161290322580644,0.3076923076923077,0.8
282,6291356,San Jose St.,Away team,62.0,10,13,0.43859649122807015,0.23809523809523808,0.875,29,8,21,13,4,0,9,18,3,-10.0,0,62.0,0.43859649122807015,0.23809523809523808,0.875
283,6291356,Colorado St.,Home team,72.0,7,13,0.5283018867924528,0.3157894736842105,0.6666666666666666,32,7,25,22,2,4,8,14,-3,10.0,1,72.0,0.5283018867924528,0.3157894736842105,0.6666666666666666
284,6290550,Nicholls,Away team,76.0,3,13,0.49019607843137253,0.37037037037037035,0.8421052631578947,25,11,14,13,3,1,11,24,2,-16.0,0,76.33333333333333,0.510559186637618,0.40652557319223986,0.7453482190324295
285,6290550,McNeese,Home team,92.0,1,13,0.6136363636363636,0.55,0.7714285714285715,22,7,15,17,8,5,6,18,-2,16.0,1,84.0,0.5657467532467533,0.39038461538461544,0.6857142857142857
286,6291294,La Salle,Away team,73.0,10,13,0.49056603773584906,0.4375,0.8235294117647058,30,9,21,14,3,3,9,19,3,-2.0,0,67.0,0.42438749647986485,0.39266304347826086,0.7242647058823529
287,6291294,St. Bonaventure,Home team,75.0,7,13,0.43103448275862066,0.4,0.7916666666666666,34,15,19,12,6,5,6,14,-3,2.0,1,75.0,0.43103448275862066,0.4,0.7916666666666666
288,6291566,Oregon St.,Away team,57.0,12,13,0.4716981132075472,0.3157894736842105,0.25,29,10,19,11,6,3,12,15,7,-10.0,0,57.0,0.4716981132075472,0.3157894736842105,0.25
289,6291566,UCLA,Home team,67.0,5,13,0.5217391304347826,0.6,0.625,30,9,21,13,6,2,11,15,-7,10.0,1,67.0,0.5217391304347826,0.6,0.625
290,6291011,Coppin St.,Away team,51.0,8,13,0.3829787234042553,0.2727272727272727,0.631578947368421,25,9,16,6,9,3,19,20,7,-24.0,0,51.0,0.3829787234042553,0.2727272727272727,0.631578947368421
291,6291011,Norfolk St.,Home team,75.0,1,13,0.47058823529411764,0.3333333333333333,0.7777777777777778,36,14,22,12,12,7,15,14,-7,24.0,1,75.0,0.47058823529411764,0.3333333333333333,0.7777777777777778
292,6291253,FIU,Away team,59.0,9,13,0.34,0.3684210526315789,0.6666666666666666,26,7,19,6,5,6,11,16,8,-19.0,0,67.5,0.43785714285714283,0.4342105263157895,0.6458333333333333
293,6291253,Sam Houston St.,Home team,78.0,1,13,0.46153846153846156,0.3181818181818182,0.7857142857142857,47,17,30,18,7,2,13,21,-8,19.0,1,78.0,0.46153846153846156,0.3181818181818182,0.7857142857142857
294,6291259,Canisius,Away team,52.0,9,13,0.3548387096774194,0.23076923076923078,0.3333333333333333,34,14,20,8,6,8,14,12,8,-24.0,0,64.5,0.45161290322580644,0.25427350427350426,0.45238095238095233
295,6291259,Quinnipiac,Home team,76.0,1,13,0.49206349206349204,0.42857142857142855,0.8,39,13,26,18,6,2,9,8,-8,24.0,1,76.0,0.49206349206349204,0.42857142857142855,0.8
296,6291335,Georgetown,Away team,56.0,10,13,0.4074074074074074,0.3333333333333333,0.21052631578947367,35,12,23,12,3,5,11,18,3,-18.0,0,56.0,0.4074074074074074,0.3333333333333333,0.21052631578947367
297,6291335,Providence,Home team,74.0,7,13,0.42857142857142855,0.375,0.7777777777777778,37,10,27,16,6,2,8,17,-3,18.0,1,74.0,0.42857142857142855,0.375,0.7777777777777778
298,6291580,Rutgers,Away team,51.0,13,13,0.3114754098360656,0.23809523809523808,0.5714285714285714,33,10,23,11,9,6,11,16,1,-14.0,0,51.0,0.3114754098360656,0.23809523809523808,0.5714285714285714
299,6291580,Maryland,Home team,65.0,12,13,0.43137254901960786,0.35,0.7368421052631579,45,9,36,17,8,4,18,19,-1,14.0,1,65.0,0.43137254901960786,0.35,0.7368421052631579
300,6291093,NC State,Away team,83.0,10,13,0.42424242424242425,0.35,0.8333333333333334,40,17,23,16,11,2,10,9,3,18.0,1,88.5,0.4768270944741533,0.3592105263157894,0.8291666666666666
301,6291093,Syracuse,Home team,65.0,7,13,0.46551724137931033,0.3157894736842105,0.8333333333333334,31,8,23,15,6,3,19,15,-3,-18.0,0,65.0,0.46551724137931033,0.3157894736842105,0.8333333333333334
302,6291172,Kansas St.,Away team,78.0,10,13,0.4716981132075472,0.38461538461538464,0.7419354838709677,39,8,31,12,1,3,10,19,3,4.0,1,78.0,0.4716981132075472,0.38461538461538464,0.7419354838709677
303,6291172,Texas,Home team,74.0,7,13,0.423728813559322,0.2608695652173913,0.75,32,6,26,11,6,6,7,23,-3,-4.0,0,74.0,0.423728813559322,0.2608695652173913,0.75
304,6291357,Air Force,Away team,56.0,11,13,0.4,0.25,0.6923076923076923,25,4,21,13,6,6,14,15,5,-26.0,0,56.0,0.4,0.25,0.6923076923076923
305,6291357,New Mexico,Home team,82.0,6,13,0.47058823529411764,0.2857142857142857,0.9230769230769231,45,16,29,21,9,4,9,16,-5,26.0,1,82.0,0.47058823529411764,0.2857142857142857,0.9230769230769231
306,6291486,Vanderbilt,Away team,85.0,13,13,0.5238095238095238,0.4,0.6190476190476191,35,8,27,11,9,2,13,19,1,-5.0,0,85.0,0.5238095238095238,0.4,0.6190476190476191
307,6291486,Arkansas,Home team,90.0,12,13,0.4461538461538462,0.36,0.8846153846153846,35,9,26,14,8,7,10,17,-1,5.0,1,90.0,0.4461538461538462,0.36,0.8846153846153846
308,6291731,Lehigh,Away team,55.0,6,13,0.36507936507936506,0.17857142857142858,0.4444444444444444,27,9,18,12,6,0,7,13,5,-19.0,0,71.66666666666667,0.4345136345136345,0.4141215106732348,0.674074074074074
309,6291731,Colgate,Home team,74.0,1,13,0.5555555555555556,0.21052631578947367,0.625,43,9,34,14,3,4,12,11,-5,19.0,1,74.33333333333333,0.5141216082392553,0.29370485036119715,0.637987012987013
310,6291293,Saint Louis,Away team,73.0,14,13,0.4666666666666667,0.4,0.7666666666666667,33,6,27,10,3,3,13,18,8,-10.0,0,73.5,0.47062146892655365,0.33636363636363636,0.6833333333333333
311,6291293,Duquesne,Home team,83.0,6,13,0.5081967213114754,0.45454545454545453,0.55,30,7,23,22,9,3,5,22,-8,10.0,1,83.0,0.5081967213114754,0.45454545454545453,0.55
312,6291013,UMES,Away team,81.0,7,13,0.5087719298245614,0.3157894736842105,0.6538461538461539,34,12,22,10,8,3,13,25,5,-6.0,0,81.0,0.5087719298245614,0.3157894736842105,0.6538461538461539
313,6291013,NC Central,Home team,87.0,2,13,0.44642857142857145,0.45,0.7777777777777778,35,13,22,12,6,2,13,24,-5,6.0,1,87.0,0.44642857142857145,0.45,0.7777777777777778
314,6291254,Middle Tenn.,Away team,70.0,7,13,0.39622641509433965,0.42857142857142855,0.8636363636363636,33,5,28,9,6,5,11,14,5,3.0,1,70.0,0.39622641509433965,0.42857142857142855,0.8636363636363636
315,6291254,Louisiana Tech,Home team,67.0,2,13,0.3968253968253968,0.35714285714285715,0.6666666666666666,41,14,27,14,5,4,9,12,-5,-3.0,0,67.0,0.3968253968253968,0.35714285714285715,0.6666666666666666
316,6291260,Iona,Away team,63.0,7,13,0.43859649122807015,0.32,0.625,32,5,27,14,6,2,12,15,5,-5.0,0,61.5,0.410207336523126,0.34518518518518515,0.5982142857142857
317,6291260,Fairfield,Home team,68.0,2,13,0.43103448275862066,0.18181818181818182,0.8235294117647058,38,9,29,8,11,3,10,10,-5,5.0,1,68.0,0.43103448275862066,0.18181818181818182,0.8235294117647058
318,6291336,DePaul,Away team,57.0,11,13,0.36666666666666664,0.32142857142857145,0.8,37,9,28,14,7,3,7,9,5,-1.0,0,57.0,0.36666666666666664,0.32142857142857145,0.8
319,6291336,Villanova,Home team,58.0,6,13,0.4230769230769231,0.3142857142857143,0.5,33,3,30,17,3,6,10,11,-5,1.0,1,58.0,0.4230769230769231,0.3142857142857143,0.5
320,6291342,CSU Bakersfield,Away team,78.0,8,13,0.5517241379310345,0.4166666666666667,0.8181818181818182,30,9,21,13,4,4,14,24,3,-5.0,0,78.0,0.5517241379310345,0.4166666666666667,0.8181818181818182
321,6291342,UC Riverside,Home team,83.0,5,13,0.48,0.4782608695652174,0.7058823529411765,26,8,18,16,11,1,10,12,-3,5.0,1,83.0,0.48,0.4782608695652174,0.7058823529411765
322,6291452,Cal Baptist,Away team,74.0,8,13,0.43859649122807015,0.42105263157894735,0.6956521739130435,35,9,26,19,9,2,12,20,3,11.0,1,74.0,0.43859649122807015,0.42105263157894735,0.6956521739130435
323,6291452,Utah Valley,Home team,63.0,5,13,0.39285714285714285,0.16666666666666666,0.8095238095238095,36,12,24,9,5,2,13,18,-3,-11.0,0,63.0,0.39285714285714285,0.16666666666666666,0.8095238095238095
324,6291567,Stanford,Away team,87.0,10,13,0.4264705882352941,0.20833333333333334,0.6666666666666666,53,19,34,13,10,6,11,16,3,11.0,1,87.0,0.4264705882352941,0.20833333333333334,0.6666666666666666
325,6291567,California,Home team,76.0,7,13,0.39436619718309857,0.4,0.6666666666666666,39,12,27,21,6,1,13,24,-3,-11.0,0,76.0,0.39436619718309857,0.4,0.6666666666666666
326,6291581,Michigan,Away team,57.0,14,13,0.3448275862068966,0.2222222222222222,0.7222222222222222,42,16,26,15,4,3,15,22,3,-9.0,0,57.0,0.3448275862068966,0.2222222222222222,0.7222222222222222
327,6291581,Penn St.,Home team,66.0,11,13,0.3829787234042553,0.4117647058823529,0.7931034482758621,32,6,26,10,7,5,10,19,-3,9.0,1,66.0,0.3829787234042553,0.4117647058823529,0.7931034482758621
328,6291094,Boston College,Away team,76.0,11,13,0.43103448275862066,0.3448275862068966,1.0,43,13,30,12,5,3,9,16,5,21.0,1,78.5,0.4615489874110563,0.349833147942158,0.9444444444444444
329,6291094,Clemson,Home team,55.0,6,13,0.35185185185185186,0.2,0.7647058823529411,27,8,19,10,4,3,8,15,-5,-21.0,0,55.0,0.35185185185185186,0.2,0.7647058823529411
330,6291173,Cincinnati,Away team,72.0,11,13,0.3835616438356164,0.34615384615384615,0.7777777777777778,49,16,33,10,6,4,10,10,5,20.0,1,81.0,0.41485774499473127,0.38360323886639675,0.7698412698412698
331,6291173,Kansas,Home team,52.0,6,13,0.3387096774193548,0.15,0.7,38,8,30,13,4,7,12,10,-5,-20.0,0,52.0,0.3387096774193548,0.15,0.7
332,6291443,Alabama St.,Away team,50.0,8,13,0.30357142857142855,0.2962962962962963,0.7272727272727273,36,8,28,10,5,7,7,16,7,-6.0,0,50.0,0.30357142857142855,0.2962962962962963,0.7272727272727273
333,6291443,Grambling,Home team,56.0,1,13,0.3673469387755102,0.47368421052631576,0.6875,38,7,31,9,2,7,10,11,-7,6.0,1,56.0,0.3673469387755102,0.47368421052631576,0.6875
334,6291487,Missouri,Away team,59.0,14,13,0.38333333333333336,0.19047619047619047,0.9,42,14,28,14,7,5,12,11,3,-5.0,0,59.0,0.38333333333333336,0.19047619047619047,0.9
335,6291487,Georgia,Home team,64.0,11,13,0.4,0.41379310344827586,0.5714285714285714,32,9,23,17,9,3,9,10,-3,5.0,1,64.0,0.4,0.41379310344827586,0.5714285714285714
336,6290486,Montana St.,Away team,85.0,5,13,0.5,0.2608695652173913,0.6818181818181818,32,9,23,8,8,0,3,17,2,15.0,1,83.33333333333333,0.5149331662489557,0.3832528180354267,0.8152356902356902
337,6290486,Montana,Home team,70.0,3,13,0.4528301886792453,0.3333333333333333,0.7272727272727273,34,9,25,8,2,3,15,15,-2,-15.0,0,76.33333333333333,0.505037529043952,0.35555555555555557,0.7535353535353536
338,6291343,CS Northridge,Away team,87.0,7,13,0.46774193548387094,0.42105263157894735,0.6176470588235294,43,11,32,19,6,2,11,27,1,3.0,1,87.0,0.46774193548387094,0.42105263157894735,0.6176470588235294
339,6291343,UCSB,Home team,84.0,6,13,0.3870967741935484,0.2962962962962963,0.7567567567567568,41,11,30,14,9,4,12,27,-1,-3.0,0,84.0,0.3870967741935484,0.2962962962962963,0.7567567567567568
340,6291453,Abilene Christian,Away team,57.0,7,13,0.4186046511627907,0.3333333333333333,0.782608695652174,37,7,30,9,3,4,22,23,1,-3.0,0,57.0,0.4186046511627907,0.3333333333333333,0.782608695652174
341,6291453,Stephen F. Austin,Home team,60.0,6,13,0.4,0.4444444444444444,0.48,25,4,21,11,10,3,13,24,-1,3.0,1,60.0,0.4,0.4444444444444444,0.48
342,6291568,Arizona St.,Away team,57.0,11,13,0.3142857142857143,0.15789473684210525,0.5882352941176471,36,14,22,6,10,0,11,17,5,-33.0,0,57.0,0.3142857142857143,0.15789473684210525,0.5882352941176471
343,6291568,Utah,Home team,90.0,6,13,0.5925925925925926,0.46153846153846156,0.6666666666666666,42,5,37,15,10,1,18,15,-5,33.0,1,90.0,0.5925925925925926,0.46153846153846156,0.6666666666666666
344,6291080,Kent St.,Away team,67.0,8,14,0.4482758620689655,0.21739130434782608,0.6666666666666666,39,12,27,6,5,5,12,20,7,8.0,1,67.0,0.4482758620689655,0.21739130434782608,0.6666666666666666
345,6291080,Toledo,Home team,59.0,1,14,0.39285714285714285,0.29411764705882354,0.47619047619047616,34,12,22,8,7,2,10,17,-7,-8.0,0,59.0,0.39285714285714285,0.29411764705882354,0.47619047619047616
346,6291287,Saint Joseph's,Away team,66.0,9,14,0.41818181818181815,0.2727272727272727,0.7777777777777778,40,11,29,8,4,1,12,11,8,5.0,1,65.0,0.43458110516934045,0.32154882154882153,0.788888888888889
347,6291287,Richmond,Home team,61.0,1,14,0.42857142857142855,0.2777777777777778,0.7272727272727273,29,5,24,16,6,3,8,17,-8,-5.0,0,61.0,0.42857142857142855,0.2777777777777778,0.7272727272727273
348,6291087,Florida St.,Away team,67.0,9,14,0.4098360655737705,0.25,0.7222222222222222,22,7,15,10,10,6,12,17,8,-25.0,0,76.5,0.4734365513054038,0.2403846153846154,0.7777777777777778
349,6291087,North Carolina,Home team,92.0,1,14,0.5230769230769231,0.42105263157894735,0.8,48,17,31,18,6,3,13,13,-8,25.0,1,92.0,0.5230769230769231,0.42105263157894735,0.8
350,6291330,Xavier,Away team,60.0,9,14,0.3442622950819672,0.23809523809523808,0.8666666666666667,28,7,21,13,6,2,8,14,8,-27.0,0,68.0,0.40347443112307313,0.27813852813852813,0.8222222222222222
351,6291330,UConn,Home team,87.0,1,14,0.5833333333333334,0.3333333333333333,0.5555555555555556,43,9,34,29,2,4,9,10,-8,27.0,1,87.0,0.5833333333333334,0.3333333333333333,0.5555555555555556
352,6291611,Tulsa,Away team,79.0,9,14,0.4339622641509434,0.39285714285714285,0.6875,26,6,20,16,8,3,8,26,1,-5.0,0,79.0,0.4339622641509434,0.39285714285714285,0.6875
353,6291611,East Carolina,Home team,84.0,8,14,0.5,0.4,0.6857142857142857,41,13,28,17,5,2,10,22,-1,5.0,1,84.0,0.5,0.4,0.6857142857142857
354,6291082,Bowling Green,Away team,66.0,5,14,0.36666666666666664,0.35,0.7894736842105263,51,18,33,8,4,5,9,10,1,10.0,1,66.0,0.36666666666666664,0.35,0.7894736842105263
355,6291082,Central Mich.,Home team,56.0,4,14,0.3728813559322034,0.3333333333333333,0.6666666666666666,28,6,22,14,5,4,7,13,-1,-10.0,0,56.0,0.3728813559322034,0.3333333333333333,0.6666666666666666
356,6291089,Wake Forest,Away team,69.0,5,14,0.46,0.2857142857142857,0.7391304347826086,27,7,20,11,10,4,15,18,1,-12.0,0,70.5,0.45881355932203394,0.29910714285714285,0.6945652173913044
357,6291089,Pitt,Home team,81.0,4,14,0.48148148148148145,0.391304347826087,0.8,33,10,23,11,10,3,11,17,-1,12.0,1,81.0,0.48148148148148145,0.391304347826087,0.8
358,6291577,Maryland,Away team,56.0,12,14,0.39285714285714285,0.4,0.6,25,7,18,10,7,4,11,11,7,-31.0,0,60.5,0.41211484593837533,0.375,0.6684210526315789
359,6291577,Wisconsin,Home team,87.0,5,14,0.5166666666666667,0.64,0.8181818181818182,42,12,30,25,5,2,13,17,-7,31.0,1,87.0,0.5166666666666667,0.64,0.8181818181818182
360,6291123,TCU,Away team,45.0,8,14,0.2328767123287671,0.1,0.6428571428571429,55,30,25,5,10,2,15,14,7,-15.0,0,61.0,0.3522874127681571,0.24444444444444446,0.7060439560439561
361,6291123,Houston,Home team,60.0,1,14,0.39622641509433965,0.34782608695652173,0.7142857142857143,39,9,30,10,9,9,13,16,-7,15.0,1,60.0,0.39622641509433965,0.34782608695652173,0.7142857142857143
362,6291351,Fresno St.,Away team,75.0,9,14,0.421875,0.3333333333333333,0.7857142857142857,36,9,27,13,5,1,14,27,8,-12.0,0,76.0,0.47689494680851063,0.3333333333333333,0.8711180124223603
363,6291351,Utah St.,Home team,87.0,1,14,0.43548387096774194,0.28,0.7222222222222222,41,13,28,18,9,2,8,16,-8,12.0,1,87.0,0.43548387096774194,0.28,0.7222222222222222
364,6291446,Jackson St.,Away team,62.0,6,14,0.3225806451612903,0.21739130434782608,0.7083333333333334,36,20,16,14,8,0,11,14,3,-11.0,0,62.0,0.3225806451612903,0.21739130434782608,0.7083333333333334
365,6291446,Texas Southern,Home team,73.0,3,14,0.46153846153846156,0.3,0.8636363636363636,36,13,23,9,3,2,14,16,-3,11.0,1,73.0,0.46153846153846156,0.3,0.8636363636363636
366,6291561,USC,Away team,49.0,9,14,0.35714285714285715,0.2727272727272727,0.5,30,9,21,9,6,7,18,19,8,-21.0,0,64.5,0.4285714285714286,0.34090909090909094,0.6071428571428572
367,6291561,Arizona,Home team,70.0,1,14,0.45614035087719296,0.3684210526315789,0.6111111111111112,44,14,30,11,10,3,14,14,-8,21.0,1,70.0,0.45614035087719296,0.3684210526315789,0.6111111111111112
368,6291483,Arkansas,Away team,66.0,12,14,0.5192307692307693,0.23076923076923078,0.9,26,4,22,12,5,5,14,16,7,-14.0,0,78.0,0.48269230769230775,0.29538461538461536,0.8923076923076922
369,6291483,South Carolina,Home team,80.0,5,14,0.5245901639344263,0.2,0.6190476190476191,33,12,21,18,7,0,8,15,-7,14.0,1,80.0,0.5245901639344263,0.2,0.6190476190476191
370,6291289,St. Bonaventure,Away team,75.0,7,14,0.36666666666666664,0.2222222222222222,0.8709677419354839,44,13,31,8,9,6,17,23,5,1.0,1,75.0,0.3988505747126436,0.3111111111111111,0.8313172043010753
371,6291289,Loyola Chicago,Home team,74.0,2,14,0.3333333333333333,0.2608695652173913,0.6666666666666666,49,23,26,18,8,8,12,24,-5,-1.0,0,74.0,0.3333333333333333,0.2608695652173913,0.6666666666666666
372,6291352,San Diego St.,Away team,74.0,5,14,0.36619718309859156,0.2608695652173913,0.6153846153846154,50,25,25,12,9,4,13,20,1,3.0,1,74.0,0.36619718309859156,0.2608695652173913,0.6153846153846154
373,6291352,UNLV,Home team,71.0,4,14,0.40384615384615385,0.3684210526315789,0.7586206896551724,31,9,22,9,4,7,13,23,-1,-3.0,0,71.0,0.40384615384615385,0.3684210526315789,0.7586206896551724
374,6291562,UCLA,Away team,66.0,5,14,0.44,0.23809523809523808,0.7083333333333334,33,10,23,7,5,4,11,22,1,-2.0,0,66.5,0.4808695652173913,0.419047619047619,0.6666666666666667
375,6291562,Oregon,Home team,68.0,4,14,0.42857142857142855,0.2,0.7619047619047619,34,11,23,13,5,1,8,20,-1,2.0,1,68.0,0.42857142857142855,0.2,0.7619047619047619
376,6291012,Morgan St.,Away team,65.0,5,14,0.46153846153846156,0.125,0.7272727272727273,28,4,24,15,5,9,14,19,1,-13.0,0,65.0,0.46153846153846156,0.125,0.7272727272727273
377,6291012,Howard,Home team,78.0,4,14,0.4482758620689655,0.4117647058823529,0.6333333333333333,38,12,26,11,7,3,12,18,-1,13.0,1,78.0,0.4482758620689655,0.4117647058823529,0.6333333333333333
378,6291083,Western Mich.,Away team,55.0,6,14,0.3275862068965517,0.2962962962962963,0.47368421052631576,42,13,29,8,2,7,18,16,3,-27.0,0,55.0,0.3275862068965517,0.2962962962962963,0.47368421052631576
379,6291083,Ohio,Home team,82.0,3,14,0.41333333333333333,0.3103448275862069,0.6875,46,16,30,18,12,4,3,15,-3,27.0,1,82.0,0.41333333333333333,0.3103448275862069,0.6875
380,6291251,UTEP,Away team,66.0,5,14,0.4791666666666667,0.1111111111111111,0.8636363636363636,33,8,25,9,11,0,13,15,1,9.0,1,66.0,0.4791666666666667,0.1111111111111111,0.8636363636363636
381,6291251,Liberty,Home team,57.0,4,14,0.44,0.45,0.4,26,7,19,17,4,5,15,20,-1,-9.0,0,57.0,0.44,0.45,0.4
382,6291261,Niagara,Away team,59.0,6,14,0.4583333333333333,0.3125,0.6666666666666666,23,5,18,11,9,3,16,16,3,-6.0,0,63.0,0.48916666666666664,0.30842391304347827,0.641025641025641
383,6291261,Marist,Home team,65.0,3,14,0.5227272727272727,0.4,0.7894736842105263,28,4,24,13,12,2,15,14,-3,6.0,1,65.0,0.5227272727272727,0.4,0.7894736842105263
384,6291579,Ohio St.,Away team,90.0,10,14,0.5166666666666667,0.55,0.6538461538461539,42,10,32,18,4,5,11,21,3,12.0,1,90.0,0.5166666666666667,0.55,0.6538461538461539
385,6291579,Iowa,Home team,78.0,7,14,0.41935483870967744,0.38095238095238093,0.6666666666666666,36,11,25,19,3,4,8,23,-3,-12.0,0,78.0,0.41935483870967744,0.38095238095238093,0.6666666666666666
386,6291088,NC State,Away team,74.0,10,14,0.45901639344262296,0.4375,0.55,35,9,26,14,7,6,9,13,8,5.0,1,83.66666666666667,0.47089019413030986,0.3853070175438596,0.736111111111111
387,6291088,Duke,Home team,69.0,2,14,0.4307692307692308,0.25,0.5714285714285714,39,12,27,15,5,2,9,19,-8,-5.0,0,69.0,0.4307692307692308,0.25,0.5714285714285714
388,6291168,Kansas St.,Away team,57.0,10,14,0.3829787234042553,0.3333333333333333,0.6521739130434783,33,12,21,10,2,5,20,20,8,-19.0,0,67.5,0.42733841830590125,0.358974358974359,0.697054698457223
389,6291168,Iowa St.,Home team,76.0,2,14,0.46296296296296297,0.07142857142857142,0.8064516129032258,31,9,22,13,14,4,6,19,-8,19.0,1,76.0,0.46296296296296297,0.07142857142857142,0.8064516129032258
390,6291332,Providence,Away team,78.0,7,14,0.4142857142857143,0.2608695652173913,1.0,40,9,31,17,7,3,5,19,5,5.0,1,76.0,0.42142857142857143,0.3179347826086957,0.8888888888888888
391,6291332,Creighton,Home team,73.0,2,14,0.3793103448275862,0.23076923076923078,0.8846153846153846,39,7,32,11,3,5,11,13,-5,-5.0,0,73.0,0.3793103448275862,0.23076923076923078,0.8846153846153846
392,6291484,Ole Miss,Away team,71.0,10,14,0.4166666666666667,0.2903225806451613,0.5714285714285714,32,9,23,16,4,7,12,27,3,-9.0,0,71.0,0.4166666666666667,0.2903225806451613,0.5714285714285714
393,6291484,Texas A&M,Home team,80.0,7,14,0.36923076923076925,0.23809523809523808,0.7297297297297297,48,21,27,10,5,3,9,22,-3,9.0,1,80.0,0.36923076923076925,0.23809523809523808,0.7297297297297297
